48	  0.000000	  0.125212	  0.864005	  0.010783	  0.000000	   0.0	 390.3	 431.8	 510.2	   0.0	  0.000000	  0.125212	  0.864005	  0.010783	  0.000000
49	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 347.3	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
50	  0.136780	  0.863220	  0.000000	  0.000000	  0.000000	 286.7	 324.9	   0.0	   0.0	   0.0	  0.136780	  0.863220	  0.000000	  0.000000	  0.000000
51	  0.149605	  0.850395	  0.000000	  0.000000	  0.000000	 277.7	 332.0	   0.0	   0.0	   0.0	  0.149605	  0.850395	  0.000000	  0.000000	  0.000000
52	  0.475977	  0.524023	  0.000000	  0.000000	  0.000000	 275.1	 324.1	   0.0	   0.0	   0.0	  0.475977	  0.524023	  0.000000	  0.000000	  0.000000
53	  0.219140	  0.780860	  0.000000	  0.000000	  0.000000	 280.4	 335.9	   0.0	   0.0	   0.0	  0.219140	  0.780860	  0.000000	  0.000000	  0.000000
54	  0.192888	  0.807112	  0.000000	  0.000000	  0.000000	 285.2	 339.1	   0.0	   0.0	   0.0	  0.192888	  0.807112	  0.000000	  0.000000	  0.000000
55	  0.054920	  0.945080	  0.000000	  0.000000	  0.000000	 293.1	 350.6	   0.0	   0.0	   0.0	  0.054920	  0.945080	  0.000000	  0.000000	  0.000000
56	  0.146254	  0.853746	  0.000000	  0.000000	  0.000000	 296.1	 341.8	   0.0	   0.0	   0.0	  0.146254	  0.853746	  0.000000	  0.000000	  0.000000
57	  0.000000	  0.987797	  0.012203	  0.000000	  0.000000	   0.0	 350.4	 409.6	   0.0	   0.0	  0.000000	  0.987797	  0.012203	  0.000000	  0.000000
58	  0.000000	  0.995875	  0.004125	  0.000000	  0.000000	   0.0	 351.8	 401.3	   0.0	   0.0	  0.000000	  0.995875	  0.004125	  0.000000	  0.000000
59	  0.000000	  0.932335	  0.067665	  0.000000	  0.000000	   0.0	 383.0	 402.3	   0.0	   0.0	  0.000000	  0.932335	  0.067665	  0.000000	  0.000000
60	  0.000000	  0.790168	  0.209832	  0.000000	  0.000000	   0.0	 383.7	 405.5	   0.0	   0.0	  0.000000	  0.790168	  0.209832	  0.000000	  0.000000
61	  0.000000	  0.372027	  0.627973	  0.000000	  0.000000	   0.0	 384.4	 412.0	   0.0	   0.0	  0.000000	  0.372027	  0.627973	  0.000000	  0.000000
62	  0.000000	  0.225712	  0.774042	  0.000246	  0.000000	   0.0	 393.3	 413.1	 500.0	   0.0	  0.000000	  0.225712	  0.774042	  0.000246	  0.000000
63	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 352.1	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
64	  0.147696	  0.852304	  0.000000	  0.000000	  0.000000	 282.5	 337.9	   0.0	   0.0	   0.0	  0.147696	  0.852304	  0.000000	  0.000000	  0.000000
65	  0.112552	  0.887448	  0.000000	  0.000000	  0.000000	 289.1	 335.6	   0.0	   0.0	   0.0	  0.112552	  0.887448	  0.000000	  0.000000	  0.000000
66	  0.036657	  0.963343	  0.000000	  0.000000	  0.000000	 296.6	 336.4	   0.0	   0.0	   0.0	  0.036657	  0.963343	  0.000000	  0.000000	  0.000000
67	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 350.3	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
68	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 366.8	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
69	  0.000000	  0.963371	  0.036629	  0.000000	  0.000000	   0.0	 362.2	 405.6	   0.0	   0.0	  0.000000	  0.963371	  0.036629	  0.000000	  0.000000
70	  0.000000	  0.995318	  0.004682	  0.000000	  0.000000	   0.0	 358.1	 401.9	   0.0	   0.0	  0.000000	  0.995318	  0.004682	  0.000000	  0.000000
71	  0.000000	  0.996990	  0.003010	  0.000000	  0.000000	   0.0	 362.0	 401.4	   0.0	   0.0	  0.000000	  0.996990	  0.003010	  0.000000	  0.000000
72	  0.000000	  0.971054	  0.028946	  0.000000	  0.000000	   0.0	 379.8	 401.7	   0.0	   0.0	  0.000000	  0.971054	  0.028946	  0.000000	  0.000000
73	  0.000000	  0.395195	  0.604805	  0.000000	  0.000000	   0.0	 387.9	 407.9	   0.0	   0.0	  0.000000	  0.395195	  0.604805	  0.000000	  0.000000
74	  0.000000	  0.000000	  0.986052	  0.013948	  0.000000	   0.0	   0.0	 424.5	 504.8	   0.0	  0.000000	  0.000000	  0.986052	  0.013948	  0.000000
75	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 353.6	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
76	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 345.3	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
77	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 355.7	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
78	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000	   0.0	 363.3	   0.0	   0.0	   0.0	  0.000000	  1.000000	  0.000000	  0.000000	  0.000000
79	  0.000000	  0.600211	  0.399789	  0.000000	  0.000000	   0.0	 380.7	 416.3	   0.0	   0.0	  0.000000	  0.600211	  0.399789	  0.000000	  0.000000
80	  0.000000	  0.290931	  0.709069	  0.000000	  0.000000	   0.0	 388.6	 415.3	   0.0	   0.0	  0.000000	  0.290931	  0.709069	  0.000000	  0.000000
81	  0.000000	  0.425382	  0.574618	  0.000000	  0.000000	   0.0	 387.8	 412.6	   0.0	   0.0	  0.000000	  0.425382	  0.574618	  0.000000	  0.000000
82	  0.000000	  0.998997	  0.001003	  0.000000	  0.000000	   0.0	 374.0	 402.8	   0.0	   0.0	  0.000000	  0.998997	  0.001003	  0.000000	  0.000000
83	  0.000000	  0.977129	  0.022871	  0.000000	  0.000000	   0.0	 379.9	 401.0	   0.0	   0.0	  0.000000	  0.977129	  0.022871	  0.000000	  0.000000
84	  0.000000	  0.425653	  0.574347	  0.000000	  0.000000	   0.0	 393.7	 404.8	   0.0	   0.0	  0.000000	  0.425653	  0.574347	  0.000000	  0.000000
85	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000	   0.0	   0.0	 415.0	   0.0	   0.0	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000
86	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000	   0.0	   0.0	 428.1	   0.0	   0.0	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000
87	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000	   0.0	   0.0	 431.5	   0.0	   0.0	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000
88	  0.000000	  0.213451	  0.786549	  0.000000	  0.000000	   0.0	 395.9	 414.7	   0.0	   0.0	  0.000000	  0.213451	  0.786549	  0.000000	  0.000000
89	  0.000000	  0.888164	  0.111836	  0.000000	  0.000000	   0.0	 383.7	 410.0	   0.0	   0.0	  0.000000	  0.888164	  0.111836	  0.000000	  0.000000
90	  0.000000	  0.916640	  0.083360	  0.000000	  0.000000	   0.0	 390.2	 401.6	   0.0	   0.0	  0.000000	  0.916640	  0.083360	  0.000000	  0.000000
91	  0.000000	  0.385576	  0.614424	  0.000000	  0.000000	   0.0	 393.1	 408.8	   0.0	   0.0	  0.000000	  0.385576	  0.614424	  0.000000	  0.000000
92	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000	   0.0	   0.0	 416.2	   0.0	   0.0	  0.000000	  0.000000	  1.000000	  0.000000	  0.000000
